3.836900000000031952e-02
6.435000000000190568e-03
2.720900000000003871e-02
8.071099999999997721e-02
7.302999999999837399e-03
1.396350000000001756e-01
1.589100000000001067e-01
1.089439999999997077e-01
1.385620000000002960e-01
9.925400000000017542e-02
3.778449999999997644e-01
2.001420000000004862e-01
2.903020000000005041e-01
4.775029999999995667e-01
7.119630000000007897e-01
1.399699999999999278e-01
1.825100000000112743e-02
3.348370000000002733e-01
3.621899999999911302e-02
2.814899999999997959e-01
9.424530000000004293e-01
3.900210000000008392e-01
2.892650000000003274e-01
1.059615999999998337e+00
2.023952000000001306e+00
7.500849999999985585e-01
1.170448999999997852e+00
6.556309999999996307e-01
1.582980000000020482e-01
8.954669999999964602e-01
9.706040000000015766e-01
7.248349999999987858e-01
9.996730000000013661e-01
1.136189000000001670e+00
9.139349999999950569e-01
1.349190000000007217e+00
1.768036000000009267e+00
