9.498999999999924171e-03
5.017999999999744887e-03
1.939299999999999358e-02
3.517600000000031812e-02
4.365999999999647940e-03
2.074439999999997397e-01
1.928499999999999659e-02
1.705429999999998891e-01
1.616409999999994795e-01
1.411689999999996559e-01
1.980940000000002144e-01
7.291299999999978354e-02
1.800019999999999953e-01
4.044949999999998269e-01
2.806229999999985125e-01
2.655139999999995837e-01
4.342999999999985761e-01
5.076040000000006103e-01
4.235110000000013031e-01
2.416289999999996496e-01
1.958620000000017569e-01
1.066984000000001487e+00
8.131950000000003342e-01
1.401369999999992899e-01
1.232482000000004518e+00
1.641488000000002501e+00
2.391240000000038890e-01
3.495499999999651664e-02
5.079869999999999663e-01
2.751035999999999149e+00
3.936399999999906640e-02
7.504059999999981301e-01
8.173799999999999955e-01
1.918148999999999660e+00
1.178353000000001316e+00
2.086134000000001265e+00
1.068770999999998139e+00
